,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,아우터_옷깃,원피스_기장,원피스_카테고리,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_기장,상의_색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,아우터_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃,원피스_디테일
858,539822,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,,,,,,,,,,,,,,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
859,539823,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,롱,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
860,539824,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,,,,,,,,,,,,,롱,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
861,539827,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,롱,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
862,539828,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,,,,,,,,,,,,,롱,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
863,539829,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,롱,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
864,539830,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,,,,,,,,,,,,,,오렌지,티셔츠,,,7부소매,['우븐'],['도트'],라운드넥,노멀,라벤더,,,,,,,
865,542333,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
866,542334,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
867,542335,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
868,542336,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
869,542337,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
870,542338,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
871,542339,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
872,542340,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
873,542343,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
874,542344,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
875,542345,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
876,542346,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
877,542347,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
878,542348,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,
879,542349,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
880,542350,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
881,542353,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
882,542354,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
883,542355,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
884,542356,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
885,542357,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
886,542358,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
887,542359,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
888,542360,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,화이트,티셔츠,,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,레드,,,,,,,
889,545397,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
890,545398,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,,,,,
891,545404,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
892,545407,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
893,545412,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
894,545414,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
895,545415,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
896,545416,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
897,545417,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
898,545418,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
899,545419,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
900,545422,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
901,545425,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,,,,,
902,545429,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
903,545432,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,베이지,브라운,긴팔,,
904,545433,오리엔탈,"아우터, 원피스, 상의",7,크롭,,가디건,,,['플리스'],,,노멀,,,,,,,,,미니,드레스,['우븐'],['페이즐리'],라운드넥,노멀,,블랙,,,,민소매,,,,,,,,,,,,
905,546735,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,긴팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
906,546738,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,긴팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
907,546744,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,,,7부소매,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
908,546747,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,긴팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
909,546748,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,긴팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
910,546749,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,긴팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
911,546752,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,반팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
912,546755,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,,,반팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
913,546756,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,,,반팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
914,546758,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,,,반팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
915,546762,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,블루,셔츠,밴드칼라,,반팔,['우븐'],['플로럴'],,루즈,브라운,,,,,,,
916,546795,오리엔탈,"하의, 상의",3,,,,,,,,,,,네이비,,,,,,,,,,,,,롱,블루,셔츠,차이나칼라,['단추'],7부소매,['우븐'],['무지'],브이넥,루즈,,,,,,,,
917,546796,오리엔탈,"하의, 상의",3,,,,,,,,,,,네이비,,,,,,,,,,,,,롱,블루,셔츠,차이나칼라,['단추'],7부소매,['우븐'],['무지'],브이넥,루즈,,,,,,,,
918,547135,오리엔탈,"원피스, 상의",5,,,,,,,,,,,,,,,,,,발목,드레스,['우븐'],['무지'],,루즈,,와인,,,,민소매,,,,,,,,,,,보우칼라,"['러플', '퍼프']"
919,547156,오리엔탈,"원피스, 상의",5,,,,,,,,,,,,,,,,,,발목,드레스,['우븐'],['무지'],,루즈,,와인,,,,민소매,,,,,,,,,,,보우칼라,"['러플', '퍼프']"
920,547158,오리엔탈,"원피스, 상의",5,,,,,,,,,,,,,,,,,,발목,드레스,['우븐'],['무지'],,루즈,,와인,,,,민소매,,,,,,,,,,,보우칼라,"['러플', '퍼프']"
921,547164,오리엔탈,"원피스, 상의",5,,,,,,,,,,,,,,,,,,발목,드레스,['우븐'],['무지'],,루즈,,와인,,,,민소매,,,,,,,,,,,보우칼라,"['러플', '퍼프']"
922,550013,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,블랙,스커트,,['우븐'],['무지'],노멀,,,,,,,,롱,네이비,블라우스,,,반팔,['시폰'],"['무지', '플로럴']",라운드넥,루즈,,,,,,,,
923,550036,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,블랙,스커트,,['우븐'],['무지'],노멀,,,,,,,,노멀,실버,블라우스,,,반팔,['시폰'],['플로럴'],보트넥,루즈,레드,,,,,,,
924,550041,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,,['데님'],['무지'],노멀,,,,,,,,노멀,스카이블루,블라우스,,"['단추', '싱글브레스티드']",7부소매,['시폰'],['그래픽'],브이넥,노멀,브라운,,,,,,,
925,550125,오리엔탈,"아우터, 원피스, 상의",7,하프,,가디건,,,['니트'],['무지'],,노멀,,,,,,,,,미니,드레스,,['플로럴'],유넥,노멀,,블랙,,,,민소매,,,,,,,,,,,,
926,550133,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,,['무지'],스키니,,,,,,,,롱,화이트,블라우스,,,긴팔,['시폰'],"['플로럴', '믹스']",,노멀,카키,,,,,,,
927,550145,오리엔탈,"원피스, 상의",5,,,,,,,,,,,,,,,,,,미니,드레스,['시폰'],['플로럴'],,노멀,,화이트,,,,반팔,,,,,레드,,,,,,,['러플']
928,550165,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,,['무지'],스키니,,,,,,,,노멀,라벤더,블라우스,,,긴팔,['시폰'],['플로럴'],,노멀,카키,,,,,,,
929,550177,오리엔탈,"아우터, 원피스, 상의",7,하프,,가디건,,,['니트'],['무지'],,노멀,,,,,,,,,미니,드레스,,['믹스'],,노멀,,블랙,,,,긴팔,,,,,,,,,,,,['자수']
930,550178,오리엔탈,"아우터, 원피스, 상의",7,하프,,가디건,,,['니트'],['무지'],,노멀,,,,,,,,,미니,드레스,,['믹스'],,노멀,,블랙,,,,긴팔,,,,,,,,,,,,['자수']
931,550207,오리엔탈,"아우터, 하의",4,하프,와인,코트,"['단추', '퀄팅']",긴팔,,['믹스'],후드,노멀,미니,,스커트,,['니트'],['믹스'],,,,,,,,,,,,,,,,,,,,그린,,,,,,
932,550213,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,블랙,스커트,,,['무지'],노멀,,,,,,,,노멀,실버,탑,,,반팔,['우븐'],['플로럴'],보트넥,루즈,레드,,,,,,,
933,550454,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
934,550455,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],,루즈,네이비,,,,,,,
935,550456,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
936,550457,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
937,550458,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
938,550459,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
939,550462,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
940,550463,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
941,550464,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
942,550465,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,실버,블라우스,,"['리본', '패치워크']",7부소매,['시폰'],['그래픽'],라운드넥,루즈,네이비,,,,,,,
943,552508,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
944,552509,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
945,552510,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
946,552511,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
947,552512,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
948,552513,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
949,552514,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
950,552515,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
951,552518,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
952,552519,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
953,552520,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
954,552521,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
955,552522,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
956,552523,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
957,552524,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
958,552525,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,네이비,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
959,552528,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
960,552529,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
961,552530,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
962,552531,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
963,552532,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
964,552533,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
965,552534,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
966,552535,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
967,552538,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
968,552539,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
969,552540,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",,루즈,화이트,,,,,,,
970,552541,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,티셔츠,,,반팔,['시폰'],"['도트', '플로럴']",라운드넥,루즈,화이트,,,,,,,
971,552622,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,,['데님'],['무지'],스키니,,,,,,,,롱,화이트,블라우스,셔츠칼라,"['슬릿', '비대칭']",반팔,['시폰'],"['페이즐리', '그래픽']",,노멀,블랙,,,,,,,
